Query_num,Tweet_id,Rank
5,1283812167792431104,0.1388
5,1283651248571289601,0.138
5,1283660410563035138,0.13723
5,1283857669409738752,0.13689
5,1283727901989441536,0.13685
5,1283588841647960064,0.13474
5,1283736961086222337,0.1328
5,1283671813248163840,0.13257
5,1283609590756773892,0.13227
5,1283766252931108867,0.13224
5,1283827642563809283,0.13196
5,1283768949486817281,0.13174
5,1283755576116355072,0.13071
5,1283873846479781889,0.13028
5,1283765412145041410,0.13002
5,1283586434323095553,0.12958
5,1283629527508250624,0.12952
5,1283726046240571394,0.12831
5,1283785795174903809,0.12733
5,1283890062879535104,0.12723
5,1283601373364391937,0.12648
5,1283765363474341891,0.12648
5,1283841790852857856,0.12591
5,1283629495899971584,0.12491
5,1283909882220027905,0.12448
5,1283569223126732802,0.12421
5,1283659070348632064,0.12421
5,1283837062341251073,0.12419
5,1283616820658941953,0.12417
5,1283693539835039745,0.12239
5,1283687477186682880,0.12239
5,1283577497054064640,0.12229
5,1283848256833949696,0.12214
5,1283761960555876353,0.12192
5,1283670764126826497,0.12078
5,1283735993577869314,0.12043
5,1283819892614008838,0.12038
5,1283793352492822529,0.12038
5,1283912802336374785,0.11964
5,1283892511136780288,0.11938
5,1283680245099507712,0.11816
5,1283806902015541248,0.11719
5,1283732681465815041,0.11677
5,1283900641312755712,0.11596
5,1283863992361005057,0.11567
5,1283555480565145605,0.11479
5,1283730824668610560,0.11437
5,1283620894347337728,0.11416
5,1283647109141594117,0.11196
5,1283599447537025025,0.11194
5,1283828322233757696,0.1117
5,1283714256916054018,0.1114
5,1283718930650017792,0.11089
5,1283792575858606080,0.10967
5,1283647562524786688,0.10958
5,1283869103992844295,0.10942
5,1283832474997579778,0.10941
5,1283772877221826560,0.10941
5,1283760966530764801,0.10934
5,1283836194892255233,0.10934
5,1283777418314936321,0.10934
5,1283788501042028545,0.10788
5,1283842562781073411,0.10788
5,1283788994401038339,0.10747
5,1283610008329105411,0.10734
5,1283826258543915008,0.10661
5,1283849024064425985,0.10638
5,1283860345640058880,0.10606
5,1283572794563923968,0.10578
5,1283762394989199361,0.10538
5,1283861260069752833,0.10538
5,1283815163901161474,0.10538
5,1283782746893021188,0.1052
5,1283567333764730880,0.10499
5,1283863278691610624,0.10469
5,1283785611959128064,0.10441
5,1283881547947532288,0.1043
5,1283752416853340160,0.10374
5,1283642127151443974,0.10278
5,1283615933567655937,0.10278
5,1283912940232433664,0.10194
5,1283669850217418752,0.09976
5,1283602615213981696,0.09965
5,1283874064105451524,0.09912
5,1283791202891046912,0.09911
5,1283673388280668160,0.09783
5,1283776377746006022,0.09534
5,1283658104635179010,0.09518
5,1283856514739044353,0.09505
5,1283887695672926208,0.09478
5,1283870430944780290,0.09393
5,1283725630497071104,0.09354
5,1283832691087904768,0.09352
5,1283875753361383425,0.09326
5,1283862019599478785,0.09284
5,1283641872808902656,0.0919
5,1283790340592250880,0.09155
5,1283725760885293057,0.09135
5,1283908864296062976,0.09134
5,1283908866015662081,0.09065
5,1283892900301070336,0.08966
5,1283794876883181568,0.08937
5,1283820438724853765,0.08937
5,1283766108525178880,0.08937
5,1283803926374912001,0.08901
5,1283673859888050176,0.08893
5,1283606356356771842,0.08869
5,1283790958014820354,0.08854
5,1283697178930749440,0.08853
5,1283888872934346752,0.08843
5,1283726687033843712,0.08832
5,1283745616078700546,0.08805
5,1283617082748407808,0.088
5,1283667541047599104,0.08778
5,1283772035538341888,0.08768
5,1283857918966861824,0.08763
5,1283636617161441283,0.08683
5,1283563833462751232,0.08676
5,1283812727811715072,0.08663
5,1283872315978264577,0.08628
5,1283746584082210817,0.08627
5,1283864896895987712,0.086
5,1283738187727167490,0.08576
5,1283854496733380609,0.08556
5,1283796779725717504,0.08484
5,1283891412203954177,0.08468
5,1283817822204952583,0.08395
5,1283807411254341637,0.08227
5,1283882314062352386,0.08195
5,1283884362602123264,0.08172
5,1283852099969785857,0.08134
5,1283899663960006658,0.0803
5,1283684368570032130,0.08019
5,1283832985607761920,0.07991
5,1283634016520941568,0.07893
5,1283842688459198466,0.07888
5,1283864777090048012,0.07868
5,1283829495477219328,0.07844
5,1283876338961719296,0.0779
5,1283783993364754432,0.07757
5,1283791023118966784,0.07728
5,1283838415285432323,0.07711
5,1283826625113718785,0.07668
5,1283604315463016448,0.07631
5,1283590586851893249,0.0761
5,1283875796675973120,0.07604
5,1283800946011787266,0.07561
5,1283740193393180674,0.07534
5,1283587051795947521,0.07486
5,1283675291064455169,0.07473
5,1283807645023993863,0.07464
5,1283837931967389702,0.07463
5,1283667823081005057,0.07445
5,1283818878150356994,0.07333
5,1283585378797023233,0.07333
5,1283834559205969920,0.0731
5,1283828220421275648,0.07306
5,1283802042855718912,0.07287
5,1283877325386289158,0.07267
5,1283604118867554306,0.0726
5,1283701156112302080,0.07235
5,1283674242794520577,0.07174
5,1283785600517255170,0.07172
5,1283776070173577217,0.07129
5,1283831911840964610,0.07028
5,1283810336504774657,0.06982
5,1283607398700195840,0.06975
5,1283790234514333703,0.06967
5,1283769232954503168,0.06914
5,1283831081653985280,0.069
5,1283595711729278977,0.0688
5,1283896451546918913,0.06837
5,1283629721188618241,0.06822
5,1283746339076165633,0.0682
5,1283735376465735683,0.06799
5,1283786252819599362,0.06787
5,1283731777975193600,0.06757
5,1283781827447193600,0.06721
5,1283874415600705537,0.06706
5,1283910140329177089,0.06676
5,1283795601692471297,0.06672
5,1283808196998557696,0.06658
5,1283774749760524301,0.06658
5,1283793476375711745,0.06401
5,1283827927684005889,0.06381
5,1283782278074830848,0.06293
5,1283762201958977542,0.06204
5,1283602796617428994,0.06187
5,1283889331548102656,0.06153
5,1283868887415545856,0.06118
5,1283747714371649542,0.06076
5,1283856116095516673,0.06069
5,1283893218321432577,0.0603
5,1283773094931443712,0.06009
5,1283797173209952256,0.05939
5,1283586354618802176,0.05936
5,1283589773077155841,0.05898
5,1283631888956088321,0.05752
5,1283595244550918146,0.05671
5,1283741708619063297,0.04598
5,1283827917856874496,0.04514
6,1283881183005364224,0.68339
6,1283902014280400897,0.38832
6,1283830951773188096,0.34709
6,1283831639697752065,0.33802
6,1283839783505031171,0.31867
6,1283770513635106818,0.31179
6,1283783877211848705,0.27675
6,1283832273004109825,0.27181
6,1283810043486449664,0.26526
6,1283851947175342080,0.24789
6,1283712011201687552,0.24308
6,1283764094810632192,0.23902
6,1283807995395076097,0.23635
6,1283767158955180034,0.23635
6,1283761648680030208,0.23635
6,1283805832237342725,0.23074
6,1283874301993598977,0.22962
6,1283720013661249536,0.20601
6,1283708267907231744,0.20539
6,1283567052423335936,0.20482
6,1283887747330170880,0.20465
6,1283857512454709248,0.20367
6,1283866792176345089,0.20367
6,1283809738057187329,0.20319
6,1283821153669328897,0.19333
6,1283741351679492098,0.19285
6,1283856742028320772,0.19285
6,1283746432806203392,0.19285
6,1283585183371816960,0.18744
6,1283804957523640320,0.18728
6,1283807613403254787,0.18664
6,1283768526457774080,0.18664
6,1283589773077155841,0.18643
6,1283554076773556224,0.18512
6,1283801269233225728,0.18118
6,1283777025765851136,0.18118
6,1283556336085565440,0.18072
6,1283727020573196292,0.17786
6,1283627419182616582,0.17785
6,1283784291604934661,0.17692
6,1283828845196574721,0.17638
6,1283625293622607874,0.17619
6,1283747714371649542,0.17156
6,1283808734968459267,0.16957
6,1283828480304730113,0.16584
6,1283733262628577282,0.16502
6,1283599447537025025,0.16385
6,1283884318528385024,0.16122
6,1283640028514656257,0.15983
6,1283802885793427458,0.1578
6,1283755387783720962,0.15668
6,1283837141546610692,0.15667
6,1283725287008673794,0.15515
6,1283708329429065734,0.15496
6,1283858733190324225,0.15464
6,1283890236515323904,0.15464
6,1283567205079232512,0.15251
6,1283572452317106176,0.15251
6,1283580242523815940,0.15251
6,1283892385714331648,0.14569
6,1283567333764730880,0.14566
6,1283810604071841794,0.14531
6,1283783419869179914,0.14456
6,1283786747361374211,0.14456
6,1283811768301576192,0.14333
6,1283811347399049217,0.14054
6,1283600809192820736,0.1399
6,1283693958745534464,0.1399
6,1283763695080833029,0.1399
6,1283725232189181954,0.13957
6,1283787751079374848,0.13704
6,1283787268876951553,0.13704
6,1283660942383943680,0.13362
6,1283610040910454786,0.13274
6,1283827642563809283,0.13196
6,1283668395016310791,0.13194
6,1283773913902850048,0.13187
6,1283803266099351554,0.13068
6,1283790594616119297,0.13068
6,1283809491570524164,0.13041
6,1283666790040698880,0.12974
6,1283793191242694657,0.12939
6,1283783032701427717,0.1291
6,1283785298120499201,0.1288
6,1283726046240571394,0.12831
6,1283760575500222465,0.12564
6,1283779829670612992,0.12475
6,1283575296646500353,0.12465
6,1283877325386289158,0.12325
6,1283913475526467585,0.12313
6,1283742994198335488,0.12216
6,1283746584082210817,0.12181
6,1283704746319196165,0.12085
6,1283812028377858049,0.1159
6,1283595210253987842,0.11574
6,1283732146809712645,0.11559
6,1283732143231901697,0.11559
6,1283744212165578752,0.11559
6,1283577770199650304,0.11559
6,1283821502685749249,0.11559
6,1283775501782470656,0.11559
6,1283733248493977601,0.11559
6,1283742267849814018,0.11559
6,1283749950619361281,0.11559
6,1283728928268414978,0.11559
6,1283606000327516161,0.11559
6,1283641066349105153,0.11559
6,1283650345529495553,0.11559
6,1283755110724583431,0.11559
6,1283739036360810497,0.11559
6,1283769275531104257,0.11541
6,1283580886340866048,0.11476
6,1283636153401270272,0.11422
6,1283893315717357568,0.11326
6,1283827079059054592,0.11268
6,1283674546831159297,0.11266
6,1283906395008651264,0.11076
6,1283691045855858689,0.11047
6,1283609211201564672,0.11032
6,1283598172384890886,0.11032
6,1283719071695900672,0.11032
6,1283762677404381184,0.1103
6,1283594510186864640,0.1086
6,1283637363021762561,0.1086
6,1283901771505700874,0.10737
6,1283855172989575175,0.10737
6,1283846902891655168,0.10737
6,1283843696044044288,0.10737
6,1283850683670659073,0.10737
6,1283857492066349060,0.10737
6,1283904238641389570,0.10737
6,1283875341321330689,0.10693
6,1283662243142479872,0.10666
6,1283750386797621248,0.10666
6,1283859404190818310,0.10636
6,1283553857042296832,0.10636
6,1283586727320395782,0.10636
6,1283780637032419328,0.10636
6,1283559364503240704,0.10636
6,1283810879528738816,0.10632
6,1283880451778715649,0.10585
6,1283620486002294785,0.10417
6,1283887456304148481,0.10343
6,1283879857684983808,0.10233
6,1283718707223695362,0.10069
6,1283806089591619586,0.10045
6,1283903038227243009,0.09977
6,1283786753648799745,0.09955
6,1283721325140475904,0.09941
6,1283806902015541248,0.09938
6,1283568941273677825,0.09933
6,1283561484178657280,0.09933
6,1283559525174444037,0.09836
6,1283658308616953856,0.09751
6,1283776142147715074,0.09687
6,1283839035367198720,0.09651
6,1283612013495750657,0.09597
6,1283864753283018752,0.09595
6,1283899422762569728,0.0959
6,1283702664237330432,0.09573
6,1283909125521453056,0.09532
6,1283673388280668160,0.09471
6,1283849647572709376,0.09425
6,1283718018447613954,0.09414
6,1283599415996043265,0.09313
6,1283697252838539264,0.09313
6,1283710696715321345,0.09313
6,1283576471857004545,0.09313
6,1283798090177273860,0.09303
6,1283854340600614913,0.09288
6,1283775983368253443,0.09235
6,1283840769380495366,0.09234
6,1283875550998728704,0.09179
6,1283841544513040384,0.09086
6,1283789342641725441,0.09009
6,1283566528080654336,0.08999
6,1283749624856051714,0.08931
6,1283835063914790912,0.08931
6,1283885002577649665,0.08818
6,1283718781932462080,0.08755
6,1283800410428506112,0.08745
6,1283664943724859393,0.08715
6,1283759412725743616,0.08648
6,1283668986299916288,0.08637
6,1283732240917245953,0.08599
6,1283759664748994561,0.08564
6,1283842539645136896,0.08521
6,1283800377385791488,0.08383
6,1283737544073650177,0.08312
6,1283780802711621632,0.08269
6,1283864534126485504,0.08256
6,1283890256329289734,0.08186
6,1283790163882147845,0.08113
6,1283658226895134720,0.08098
6,1283749667231195137,0.08067
6,1283593457924288513,0.08046
6,1283671265849544704,0.08042
6,1283897672122933248,0.07993
6,1283862602079182852,0.0793
6,1283796277902422017,0.07894
6,1283848882896670730,0.07893
6,1283648181822091265,0.07797
6,1283716482690621443,0.0779
6,1283559170348916737,0.07776
6,1283768289038987265,0.07764
6,1283639864915787776,0.07742
6,1283906362053885952,0.07726
6,1283855363083837441,0.07726
6,1283854929736736768,0.07726
6,1283850646584807426,0.07726
6,1283651818090835969,0.0766
6,1283823722676260866,0.07619
6,1283904012115476482,0.07602
6,1283757689013665792,0.07575
6,1283856561543221253,0.07575
6,1283781120581083136,0.0753
6,1283744611790475270,0.07516
6,1283778419189317632,0.07502
6,1283811581269344257,0.07478
6,1283712097818419200,0.07477
6,1283732251373600769,0.07466
6,1283733676342358017,0.07465
6,1283757198464749573,0.07446
6,1283857918966861824,0.07431
6,1283559308437880832,0.07427
6,1283568031810101249,0.07417
6,1283605699327598592,0.07393
6,1283783940147478528,0.07364
6,1283779170099593216,0.07292
6,1283773399987347461,0.0728
6,1283762576837484548,0.07278
6,1283829605535801345,0.0726
6,1283870203009355777,0.0726
6,1283894436758458368,0.07258
6,1283909882220027905,0.07238
6,1283666530044174337,0.07232
6,1283801993379819520,0.07206
6,1283654337516974081,0.0715
6,1283811354114023424,0.07126
6,1283759914956005378,0.07042
6,1283882790161801216,0.07015
6,1283741174797422595,0.06903
6,1283884890929410050,0.06892
6,1283604628651859968,0.06867
6,1283709655861075968,0.06842
6,1283840036572725252,0.06807
6,1283904047007903744,0.06805
6,1283784815628738561,0.06802
6,1283600010823827456,0.06798
6,1283789857882378242,0.0679
6,1283608546282631169,0.06782
6,1283738608432607234,0.06761
6,1283565161761169409,0.06721
6,1283571430324674560,0.067
6,1283879669113262086,0.06688
6,1283819800225955840,0.0667
6,1283614136803430401,0.06665
6,1283750629438115843,0.06649
6,1283876167385321476,0.0661
6,1283838415285432323,0.06538
6,1283560760166277120,0.06518
6,1283755364295610368,0.06514
6,1283849722688679936,0.06429
6,1283899707719327744,0.06405
6,1283573027209244677,0.06394
6,1283772208683286534,0.06385
6,1283852971537768451,0.06379
6,1283747854016708615,0.06341
6,1283675291064455169,0.06337
6,1283815555854630916,0.06319
6,1283839447403057156,0.06296
6,1283753601756565505,0.06294
6,1283879313289277442,0.0629
6,1283577618500026369,0.06252
6,1283564136354459651,0.06235
6,1283629229062492160,0.06218
6,1283817324676550659,0.06176
6,1283632586951217153,0.06164
6,1283623582610972672,0.06163
6,1283746784657932288,0.06158
6,1283574582436229120,0.06129
6,1283580406466568202,0.06126
6,1283768872437534720,0.0611
6,1283841679909421058,0.06077
6,1283743027140460546,0.06071
6,1283784996214341639,0.06067
6,1283650285294874631,0.0604
6,1283791202891046912,0.0597
6,1283866647170895874,0.05938
6,1283861910249709572,0.05915
6,1283850631447556096,0.05885
6,1283835574986702850,0.05746
6,1283696468352737280,0.05725
6,1283909967771205632,0.05712
6,1283839494404415492,0.05709
6,1283597854204817408,0.05607
6,1283620894347337728,0.05569
6,1283757392916811778,0.05549
6,1283822794955005956,0.05518
6,1283758417253990400,0.05512
6,1283596271442292736,0.05496
6,1283565128655536130,0.05445
6,1283787011225030656,0.05414
6,1283732747819692033,0.05395
6,1283796149535756288,0.0534
6,1283687100232208384,0.05336
6,1283609590756773892,0.05329
6,1283775011438899201,0.05325
6,1283606415026778114,0.05319
6,1283807226818441217,0.05303
6,1283735993577869314,0.05294
6,1283837587237421057,0.05268
6,1283810346340356097,0.05196
6,1283722179033608192,0.05161
6,1283781394963894272,0.05144
6,1283772035538341888,0.05098
6,1283741485498761217,0.05076
6,1283597276447944705,0.04747
6,1283872563387445248,0.04596
6,1283828322233757696,0.045
6,1283777145790181386,0.04447
6,1283866252134555649,0.04413
6,1283556027330375680,0.04251
6,1283752813508665345,0.04204
6,1283907000858898432,0.04053
6,1283840603143331840,0.03425
7,1283732701414068226,0.35392
7,1283773648478797824,0.29633
7,1283665553186488321,0.29006
7,1283805607540084738,0.26812
7,1283586343675854850,0.23585
7,1283685188782796800,0.22171
7,1283821870610034699,0.21478
7,1283787057236717568,0.20144
7,1283683379259625472,0.16938
7,1283722959836917762,0.14971
7,1283610364161093632,0.1452
7,1283818498817482752,0.14415
7,1283882224320786432,0.12717
8,1283863253098078208,0.41286
8,1283852746651840519,0.41286
8,1283874052004872193,0.41286
8,1283852333688844288,0.41286
8,1283884005184741382,0.41286
8,1283906633119260673,0.41286
8,1283887434791608322,0.41286
8,1283859825261240320,0.41286
8,1283909769099653120,0.41286
8,1283889283447676928,0.41286
8,1283888143364587520,0.41286
8,1283853622036631553,0.41286
8,1283867374341558272,0.41286
8,1283858310421049345,0.41286
8,1283863138845237248,0.41286
8,1283893934301863937,0.41286
8,1283887947574435841,0.41286
8,1283855786406486024,0.41286
8,1283866936007438342,0.41286
8,1283863907673739265,0.41286
8,1283877729042157568,0.41286
8,1283870762932346880,0.41286
8,1283872850395443200,0.41286
8,1283864550689796096,0.41286
8,1283814954064379904,0.41286
8,1283894516798361601,0.41286
8,1283905301830393857,0.41286
8,1283865328439758853,0.41286
8,1283849005911486471,0.41286
8,1283850055141732355,0.41286
8,1283898067633283073,0.41286
8,1283870521575256065,0.41286
8,1283853213549178881,0.41286
8,1283866608998453251,0.41286
8,1283904524185411584,0.41286
8,1283884439873949697,0.41286
8,1283899250817073153,0.41286
8,1283846199271780352,0.41286
8,1283846165264465920,0.41286
8,1283852804801671174,0.41286
8,1283880067441946625,0.41286
8,1283858410816053256,0.41286
8,1283864373845467138,0.41286
8,1283872491576807429,0.35113
8,1283611873212985344,0.31292
8,1283841228908515330,0.29649
8,1283770724717678593,0.29406
8,1283824370620731393,0.28885
8,1283808612289253376,0.2848
8,1283801607503704064,0.2848
8,1283651424828743681,0.27362
8,1283596979067596808,0.25968
8,1283806419427438593,0.24134
8,1283590398900875265,0.23549
8,1283598461401731072,0.23549
8,1283592350644744192,0.23549
8,1283591132870574081,0.23549
8,1283574937962381314,0.23549
8,1283703618579898369,0.23295
8,1283896196000395264,0.2318
8,1283888557497692162,0.2233
8,1283716313177894913,0.22187
8,1283633947361062912,0.22187
8,1283706219300106242,0.22187
8,1283773400348086272,0.21427
8,1283828304936488960,0.21275
8,1283740027961434112,0.20472
8,1283783401359781889,0.19801
8,1283886975280246784,0.1952
8,1283778316797972481,0.19185
8,1283635671966658561,0.18982
8,1283687343388528640,0.18982
8,1283623635928768513,0.18982
8,1283590734155833344,0.18982
8,1283736387959828480,0.18982
8,1283711084692672514,0.18982
8,1283554728484302848,0.18982
8,1283745951228858368,0.18982
8,1283892366731096065,0.17981
8,1283772716307427332,0.17977
8,1283841162495889411,0.17977
8,1283685301400088576,0.1785
8,1283873405247401986,0.17573
8,1283837119547482113,0.17352
8,1283798245357940736,0.17352
8,1283608626620489730,0.17352
8,1283810467958460416,0.17352
8,1283837286765998083,0.17352
8,1283639145366122497,0.17063
8,1283806778287771648,0.16714
8,1283896263650361344,0.16576
8,1283878139110854656,0.16576
8,1283847930659692544,0.1648
8,1283796922369597440,0.1648
8,1283887095849852929,0.1648
8,1283818526680154112,0.1648
8,1283652580548022272,0.16153
8,1283720178216218624,0.15813
8,1283799882818437120,0.15593
8,1283817620840632320,0.15593
8,1283606348102397952,0.15233
8,1283822729465036810,0.15135
8,1283788643455258624,0.15085
8,1283809126292873219,0.15085
8,1283877051624284161,0.14742
8,1283616133606596610,0.14712
8,1283740416874094593,0.1461
8,1283851666521903104,0.14602
8,1283872366418956289,0.14602
8,1283614923403128832,0.1453
8,1283741795193696256,0.1453
8,1283751983653048321,0.1453
8,1283870981749170176,0.14496
8,1283658529757212677,0.14359
8,1283880253002141696,0.14316
8,1283866577625059329,0.14227
8,1283601748985348096,0.14102
8,1283836596790407168,0.13759
8,1283804388037931016,0.13689
8,1283913368743677952,0.13532
8,1283579353410842624,0.13305
8,1283746617661820934,0.13125
8,1283664928142958593,0.13098
8,1283883983785168898,0.12743
8,1283829704974311426,0.12723
8,1283787332953546752,0.12638
8,1283801426481815554,0.12624
8,1283763689829670912,0.12612
8,1283828263920365568,0.1241
8,1283750505206824960,0.12343
8,1283766689109336066,0.11968
8,1283804784353521664,0.11878
8,1283829492239282182,0.1183
8,1283563534345859074,0.11491
8,1283832535726862337,0.11372
8,1283831456603664385,0.11177
8,1283770144590888960,0.11079
8,1283902311039787008,0.11039
8,1283869795201486848,0.11006
8,1283606184822558721,0.10955
8,1283793809025925121,0.10829
8,1283817217356898306,0.10624
8,1283610740377759745,0.10546
8,1283806588625723392,0.10305
8,1283595789684465664,0.09865
8,1283854988020776966,0.09785
8,1283900835987152901,0.09063
8,1283881947639328768,0.09041
8,1283716460112760834,0.08772
8,1283842655965847552,0.08771
9,1283853715263369217,0.33237
9,1283767901942677509,0.32647
9,1283633389606666240,0.3148
9,1283715071856848897,0.3074
9,1283741932783652864,0.3074
9,1283742115587973121,0.3074
9,1283848204845383680,0.3074
9,1283732833719275522,0.3074
9,1283767256997138433,0.3074
9,1283749081920286720,0.3074
9,1283769167510896644,0.3074
9,1283764062715871232,0.3074
9,1283749922680889344,0.3074
9,1283707941137330178,0.29825
9,1283831274650644481,0.28954
9,1283834589614612482,0.28487
9,1283567021033226240,0.27808
9,1283558099073277954,0.2692
9,1283713882234576896,0.2692
9,1283611145853526016,0.2692
9,1283835962850762752,0.26788
9,1283836637051592704,0.26788
9,1283866285491621888,0.26788
9,1283891445984899073,0.26774
9,1283790761629122562,0.26144
9,1283844707597070338,0.26144
9,1283750317541097473,0.26144
9,1283697889571676160,0.25871
9,1283906883129159680,0.2572
9,1283788769905086464,0.2572
9,1283900107562385408,0.2572
9,1283822741582426113,0.2572
9,1283892389543735297,0.2572
9,1283749616421408768,0.2572
9,1283762617899679744,0.2572
9,1283804735485558789,0.2572
9,1283858477476016128,0.2572
9,1283766514324246528,0.2572
9,1283892834966343681,0.2572
9,1283828200594968577,0.2572
9,1283843187954421760,0.25707
9,1283832813742161920,0.25533
9,1283665268367953921,0.2549
9,1283851844230557696,0.25472
9,1283657162930167808,0.24884
9,1283875074936729600,0.24884
9,1283760599751553026,0.24884
9,1283802989103321088,0.24884
9,1283855068836569095,0.24687
9,1283826946875502598,0.23711
9,1283644168833773568,0.23661
9,1283706459721793536,0.22697
9,1283636570684182530,0.22628
9,1283568819236073472,0.22623
9,1283572259458875392,0.22197
9,1283760421632180226,0.21629
9,1283778883607724032,0.21368
9,1283675022884769792,0.2101
9,1283817912482988033,0.20623
9,1283814741421498368,0.20623
9,1283811785070395392,0.20519
9,1283834796464955392,0.20519
9,1283775339538329600,0.20519
9,1283707335735558145,0.20498
9,1283830158579732480,0.20481
9,1283805029820887040,0.20199
9,1283833155355652098,0.20046
9,1283818463908130816,0.20046
9,1283890061247942657,0.19968
9,1283904205963571201,0.19475
9,1283721456082452480,0.19207
9,1283730959494295552,0.19162
9,1283886702319357961,0.18798
9,1283891896264396806,0.18654
9,1283650809767563267,0.184
9,1283660736711897088,0.18318
9,1283888773508616194,0.18318
9,1283857107469471746,0.18318
9,1283645312800710656,0.18318
9,1283765774046375936,0.18258
9,1283880211063414787,0.18246
9,1283884305962266625,0.18246
9,1283856769639301127,0.17958
9,1283791512237727744,0.17926
9,1283659738782281734,0.17813
9,1283556618412666881,0.17795
9,1283839831668338689,0.17756
9,1283904314797432835,0.17756
9,1283786830555602944,0.17732
9,1283828505424416768,0.17463
9,1283754271784284161,0.17463
9,1283742001461112833,0.17463
9,1283770967190372354,0.17463
9,1283769811022028800,0.17463
9,1283807587088162824,0.17463
9,1283794097728151552,0.17463
9,1283724991629008897,0.17463
9,1283808753444368390,0.17463
9,1283895946540130306,0.17463
9,1283737619797549057,0.17463
9,1283754580078141442,0.17463
9,1283809433743761408,0.17463
9,1283728343720955906,0.17404
9,1283559235012501504,0.17255
9,1283863527657218061,0.17254
9,1283712027253497857,0.17169
9,1283591717191446528,0.16972
9,1283584176416006146,0.16972
9,1283595314805575680,0.16972
9,1283855118610378752,0.16947
9,1283777270751080453,0.16913
9,1283831226156056578,0.16759
9,1283831971517534208,0.16759
9,1283760410764558341,0.16739
9,1283568776500383744,0.16657
9,1283700119410483201,0.16657
9,1283748878320369664,0.16493
9,1283579824309764096,0.16437
9,1283644984193769472,0.16393
9,1283742322904227840,0.16393
9,1283588232136011782,0.16393
9,1283713113787904000,0.16393
9,1283795121599807488,0.16393
9,1283755958901104641,0.16393
9,1283569793048514561,0.16393
9,1283794313575636995,0.16393
9,1283704255627526146,0.16393
9,1283573232298332160,0.16034
9,1283808392545472515,0.15987
9,1283622360256581633,0.15798
9,1283771423752949760,0.15794
9,1283790349157240833,0.1576
9,1283780859498299394,0.15714
9,1283772053351473158,0.1562
9,1283761994395455489,0.15505
9,1283840617391497216,0.15495
9,1283602598063267841,0.15459
9,1283586708563546113,0.15459
9,1283884447172001792,0.15443
9,1283892793857814528,0.15443
9,1283855499000193024,0.15424
9,1283885902671085569,0.15411
9,1283841072649703424,0.15404
9,1283692065499475968,0.15337
9,1283584666734387206,0.15335
9,1283869182875045899,0.15298
9,1283609819371405314,0.15275
9,1283827979043442689,0.15255
9,1283556789523492870,0.15107
9,1283846166329937923,0.15079
9,1283891773698277376,0.14864
9,1283667868706582528,0.14856
9,1283565702138535943,0.14771
9,1283595279237877761,0.14771
9,1283754213332393985,0.14742
9,1283653310847815680,0.14704
9,1283866082625949698,0.14699
9,1283672921404137472,0.14651
9,1283618901620858881,0.14579
9,1283812821948682240,0.14526
9,1283881036913479682,0.14497
9,1283799351031148544,0.14497
9,1283775627049361410,0.14497
9,1283911264083869702,0.14262
9,1283585961704603649,0.14195
9,1283626471580291073,0.14195
9,1283589904627195904,0.14195
9,1283585150027288578,0.14195
9,1283902580834201600,0.14148
9,1283742984635326464,0.14145
9,1283837396690317317,0.14137
9,1283726926838927363,0.13958
9,1283856677746257920,0.13951
9,1283826206731886592,0.13902
9,1283564503649538048,0.1382
9,1283818893350440960,0.1382
9,1283834748045950976,0.13818
9,1283741503534370817,0.13792
9,1283610259060330497,0.13786
9,1283563014919258120,0.13745
9,1283718916313952256,0.13733
9,1283620478268116997,0.13688
9,1283657945448960000,0.13662
9,1283797534255640577,0.13625
9,1283661577267351552,0.13571
9,1283601064726593543,0.13571
9,1283634584517775360,0.13571
9,1283660615463186432,0.13571
9,1283614072877899777,0.13571
9,1283590477044953091,0.13571
9,1283742990423465985,0.13571
9,1283852624614363142,0.13571
9,1283777456432803840,0.13571
9,1283877670661619719,0.1354
9,1283905210079940608,0.13536
9,1283652356274618368,0.13505
9,1283825236954288128,0.13487
9,1283638631240994816,0.13406
9,1283696224126865408,0.13356
9,1283602799020867584,0.1331
9,1283901110126665728,0.13287
9,1283825908302835713,0.13211
9,1283858343052877836,0.1319
9,1283843484433219585,0.1319
9,1283717102336188418,0.13073
9,1283711302670716928,0.13073
9,1283652416475283456,0.13073
9,1283586211936903169,0.13073
9,1283615636460130309,0.13073
9,1283591595791724545,0.13073
9,1283669663159857153,0.13073
9,1283763236773470209,0.13029
9,1283811248954413057,0.13018
9,1283792330261233665,0.12962
9,1283807008748011522,0.12959
9,1283843740243722241,0.12912
9,1283878235508314112,0.12868
9,1283770169416982530,0.12854
9,1283775525757034496,0.12844
9,1283773028070039553,0.1277
9,1283716488478830592,0.12757
9,1283847451707944960,0.12681
9,1283873667382947846,0.12631
9,1283598324331941889,0.12566
9,1283883087970160641,0.12502
9,1283647156746776576,0.12433
9,1283782550360592387,0.12338
9,1283878805153763329,0.12258
9,1283855996700549127,0.12258
9,1283838205192634370,0.12258
9,1283845195843461122,0.12211
9,1283869998591533056,0.1217
9,1283722384709693440,0.12131
9,1283579784216403969,0.12126
9,1283719799659474945,0.12116
9,1283878155216842752,0.12072
9,1283709461794881539,0.12069
9,1283853850475102208,0.12031
9,1283821969264324612,0.11994
9,1283807169486270464,0.11911
9,1283772486157398016,0.11865
9,1283826148254912514,0.11858
